unique_id,url,name,price,image_url,status,developer,unit_types,district,description
3148,https://find.reelly.io/projects/3148,Divine Elements,663000,https://reelly-backend.s3.amazonaws.com/projects/3148/images/e996f0b612934f05a5bf234414cfc214.webp,under_construction,Takmeel Real Estate Development,Apartments,Madinat Al Mataar,"Project general facts  Divine Elements rises in the heart of Dubai South as a modern architectural statement defined by a sleek glass fa ade, clean geometric lines, and an elegant sense of balance shaped by natural light. The project offers studios, 1-bedroom, and 2-bedroom residences with spacious layouts, floor-to-ceiling windows, and private balconies that blend indoor comfort with outdoor openness. Each home is crafted with smart spatial planning, contemporary palettes, and refined detailing, creating an environment designed for modern balance, everyday ease, and long-term value for both homeowners and investors.  Life at Divine Elements unfolds across a curated selection of amenities that elevate wellness, leisure, and community connection. Rooftop spaces offer outdoor cinema experiences, lounge areas, cabanas, BBQ zones, table tennis, padel court, and board-game corners, all surrounded by open-air views. On the first-floor level, residents enjoy a serene pool, kids  pool, jacuzzi, fitness gym, children s play area, outdoor showers, and shaded seating pockets   creating a complete lifestyle ecosystem where relaxation and activity exist in harmony.  Interiors feature premium finishing with modern materials, smart-home options, and thoughtfully designed kitchens equipped with high-quality fittings and appliances. Spa-inspired bathrooms, efficient storage solutions, and secure access systems enhance comfort and convenience, offering a living experience shaped by both beauty and practicality. With its strategic location, contemporary design language, and strong future-growth positioning, Divine Elements stands as a destination where modern living becomes effortless.        Location description and benefits  Dubai South - is a dynamic and strategically planned district located in the southern part of Dubai. It serves as a major hub for economic, commercial, and logistical activities, designed with a vision to support the growth of various industries. One of its standout features is its proximity to the Al Maktoum International Airport, the world s largest airport in terms of cargo volume, making it a key player in the global logistics and aviation sectors.  In addition to its logistical prowess, Dubai South is home to the Dubai Expo 2020 site, which served as a testament to the district s capacity to host large-scale global events. The Expo site has now transitioned into a legacy district, offering a wide range of amenities and infrastructure, including residential communities, educational institutions, and recreational facilities. Dubai South s commitment to sustainability is evident in its green initiatives, with a focus on eco-friendly urban planning and energy-efficient buildings.  Dubai South continues to grow as a thriving business and residential hub, attracting both international and local investors. Its strategic location, state-of-the-art infrastructure, and diverse range of opportunities make it a compelling destination for businesses and individuals alike, contributing to the ongoing development and economic diversification of Dubai."
3222,https://find.reelly.io/projects/3222,Wedyan – The Canal,26000000,https://reelly-backend.s3.amazonaws.com/projects/3222/images/337408a019a34230b0abd455ead78f97.webp,under_construction,Al Ghurair Collection,Apartments,Business Bay,"Project general facts  Wedyan   The Canal is a sculptural waterfront residential project rising directly from the banks of the Dubai Canal. Conceived as an organic retreat within the city, the architecture draws inspiration from natural landscapes   flowing dunes, rugged mountains and hidden valleys   translated into a fluid, layered form that feels both expressive and timeless. Designed by world-renowned Japanese architect Kengo Kuma, the project embodies a refined balance between artistic vision and modern functionality, where Japanese architectural philosophy meets contemporary urban living.  The residences at Wedyan are envisioned as calm, immersive living spaces that emphasize connection to water, light, and the surrounding cityscape. The project offers a limited and highly exclusive collection of waterfront residences, penthouses, and a signature sky villa, each designed to provide privacy, generous proportions, and uninterrupted canal views. Interiors are delivered without furniture and follow a standard of high-quality finishes with modern materials, allowing the architectural language and spatial flow to take center stage while offering owners the freedom to personalize their homes.  Wedyan offers an exceptionally comprehensive lifestyle and wellness ecosystem, seamlessly integrating fitness, relaxation, entertainment, and business-oriented spaces. Residents have access to a full spectrum of wellness facilities including a gym, spin studio, reformer studio, yoga and boxing spaces, personal training areas, spa facilities with massage rooms, sauna, steam, ice bath, Hararet thermal space, and both indoor and outdoor swimming pools, including a dedicated lap pool. The project also features a padel court, golf simulator, cinema, kids club, gaming lounge, cigar room, library, and multiple social and dining spaces such as a bar, private dining areas, majlis, and a commercial kitchen. For work and productivity, Wedyan includes private offices, hot desks, business lounges, conference and meeting rooms, and a dedicated podcast room   creating a truly holistic waterfront living environment where luxury, wellbeing, and functionality coexist effortlessly.        Location description and benefits  Dubai Canal is one of the city s most prestigious waterfront districts, seamlessly connecting urban sophistication with a tranquil, nature-infused setting. Stretching through the heart of Dubai, the canal links key destinations such as Downtown Dubai, Business Bay, Jumeirah, and the coastline, offering residents a rare balance between centrality and serenity. The area is defined by its scenic waterways, pedestrian promenades, and iconic skyline views, creating a refined environment that feels both dynamic and relaxed.  The district is designed around an elevated lifestyle concept, where walkability, leisure, and wellness are integral to everyday living. Landscaped pathways, cycling tracks, waterfront caf s, and green open spaces line the canal, encouraging outdoor activity and social interaction. The presence of luxury residential developments, boutique hospitality projects, and cultural landmarks enhances the area s appeal, positioning Dubai Canal as a destination rather than just a place to live.  Dubai Canal is particularly valued for its exclusivity and long-term desirability. Waterfront residences in this area benefit from uninterrupted views, strong privacy, and proximity to Dubai s main business and lifestyle hubs. With limited waterfront supply, exceptional connectivity, and a consistently high standard of development, the Dubai Canal district represents one of the most sought-after addresses in the city for both end users and investors seeking enduring value."
1973,https://find.reelly.io/projects/1973,Interstellar Tower,1117000,https://api.reelly.io/vault/ZZLvFZFt/tXFLUcVuxIMRXR6fwPIp_pL03VA/28UAMA../cover.jpg,under_construction,Mr. Eight Development,Apartments,JVT (Jumeirah Village Triangle),"Project general facts  Interstellar Tower is a visionary addition to the urban skyline, capturing attention with its sleek, futuristic design and bold architectural lines. Positioned in a prime area, the tower radiates innovation and modernity, becoming a symbol of ambition and forward-thinking living. Its distinctive silhouette and striking exterior design elevate it into an architectural icon that blends elegance with cutting-edge form.  The residences within Interstellar Tower are crafted with sophistication and comfort in mind. Spacious layouts, expansive windows, and thoughtfully curated interiors create a serene yet refined atmosphere. Every element   from material palettes to the natural light flow   is designed to enhance daily living and deliver a heightened sense of harmony and well-being.  A wide array of amenities completes the lifestyle at Interstellar Tower. Residents can unwind in a panoramic infinity pool, take in nature in the sky garden, or find balance in dedicated wellness and fitness areas. Coworking zones and community spaces further enrich the experience, making the tower not only a home but a hub of vibrant, connected living.        Finishing and materials  Stylish interiors combining modern design and natural materials. Lighting from Zonda Lighting.        Kitchen and appliances  Fitted kitchens with Bosch appliances.         Furnishing  Each apartment is offered for sale with built-in wardrobes and cabinets by Fabel Casa.        Location description and benefits  Jumeirah Village Triangle  JVT  is a well-planned residential district in Dubai that seamlessly blends tranquility with convenience. The neighborhood features a mix of villas, townhouses, and apartments surrounded by lush landscaping and parks. The circular layout of JVT ensures easy navigation, while the ample green spaces provide a peaceful retreat for residents seeking a serene lifestyle away from the city s hustle and bustle.  JVT offers a wide array of amenities, catering to both families and individuals. The community includes schools, supermarkets, healthcare facilities, and fitness centers, ensuring that all daily needs are met within a short distance. Its numerous parks, jogging tracks, and cycling paths encourage an active lifestyle, while the vibrant community center and retail outlets provide spaces for shopping and socializing. Conveniently located near major highways like Sheikh Mohammed Bin Zayed Road and Al Khail Road, JVT offers excellent connectivity to Dubai s key destinations, including Dubai Marina, JBR, and Downtown Dubai.  Designed with a focus on blending modern architecture with natural surroundings, JVT features thoughtfully planned infrastructure, emphasizing sustainability and livability. Water features and landscaped gardens add to the charm of this tranquil community, making it an ideal choice for those looking to enjoy modern conveniences in a peaceful, green setting. Whether you re looking for a family-oriented community or a relaxing space to call home, JVT offers the perfect balance of lifestyle and location."
3193,https://find.reelly.io/projects/3193,Inaura Hotels & Residences Downtown,3610000,https://reelly-backend.s3.amazonaws.com/projects/3193/images/8c09e39c515a42ffa284e27ed878bae0.webp,under_construction,Arada,"Apartments, Duplex",Downtown Dubai,"Project general facts  Inaura Hotels   Residences Downtown by Arada is an exceptional branded development that redefines modern urban living through design, wellness, and energy. The project offers an impressive range of residences, including 1, 2, 3, and 4 bedroom apartments, as well as exclusive 5 bedroom duplexes and a breathtaking 6 bedroom penthouse at the pinnacle of the tower. Designed as a seamless blend of hotel luxury and private living, Inaura Hotels   Residences Downtown presents a refined yet dynamic lifestyle concept where every detail supports comfort, balance, and elevated everyday living.  The amenities at Inaura Hotels   Residences Downtown are truly world-class and thoughtfully curated to enhance both wellbeing and social connection. Residents enjoy access to luxury hotel services, an outdoor pool and landscaped gardens, a state-of-the-art formative gym, wellness bathhouse with hot and cold pools, sauna and steam rooms, yoga and Pilates studios, cinema, co-working spaces, and a spectacular sky lounge with dining experiences. Every amenity is designed around the AWE philosophy   Active, Well, and Engaged   creating an environment that energises the body, calms the mind, and brings people together effortlessly.  Interiors feature flowing layouts, high-quality materials such as stone, timber, and refined metals, and carefully considered finishes that reflect precision and craftsmanship. Kitchens are sleek and modern with integrated joinery and premium fittings, while every detail   from textures to lighting   has been designed to create a sense of clarity, comfort, and understated luxury throughout the home.        Location description and benefits  Downtown Dubai is the center of Dubai, constantly evolving at a fast pace. Home to many landmarks and world-famous attractions, including Burj Khalifa, the Dubai Mall and Dancing Fountains, the area is a hub of activities. The prime location keeps Downtown busy throughout the year. Constantly attracting tourists, there re always some new things to do in Downtown Dubai.  The area is best known for offering a luxurious lifestyle. It used to be a vertical community, but many villas have also been added to the real estate market. As per Bayut s 2020 Rental Market Report, it is the second most popular area offering luxury apartments for rent after Dubai Marina. Downtown is well connected to other key commercial and residential areas in the city.   Strategically located along Sheikh Zayed Road, E11, across Al Wasl and bordering Business Bay, it is a pretty active and bustling neighborhood. Downtown is one of Dubai s best areas for non-drivers and frequent travelers. Many amenities, including upscale hotels, chic leisure points and massive shopping centers, make Downtown Dubai a sought-after address and  the center of now."
1419,https://find.reelly.io/projects/1419,Lumina Vista,2200000,https://api.reelly.io/vault/ZZLvFZFt/bBmC2yf7NkCt84jPm6ipntk_wqU/GT-qPw../39.jpg,completed,ARIB Developments,Apartments,JVC (Jumeirah Village Circle),"Project general facts  Lumina Vista, a modern and contemporary design residential building located in t h e prime location of Jumeirah Village Circle in Dubai. With a stunning view of Castle Park, Lumina Vista is the perfect place to call home for those who seek a serene and peaceful life style. Lumina Vista is the perfect place to call home for those who seek luxury, comfort, and sus- tainability in a prime location in Dubai. Don t wait any longer and come experience the Lumina Vista lifestyle today   Lumina Vista presents luxuriously designed studios to 2 BR apartments, ensuring a residence tailored to your taste. Strategically positioned just 5 minutes from Dubai Miracle Garden, Lumina Vista is your gateway to a lifestyle of convenience and tranquillity. Surrounded by prestigious healthcare institutions and six top-tier schools, the project provides an ideal environment for families.   Lumina Vista goes beyond mere living spaces, incorporating modern technology to enhance your daily life. The smart home control system ensures optimal comfort and security, reflecting the commitment to a modern and connected lifestyle. Secure your unit in Lumina Vista and be assured of high ROI.        Finishing and materials  Full modern finishing with high quality materials.        Kitchen and appliances  Equipped kitchen.        Furnishing  Semi-furnished with Bosch brand.        Location description and benefits  Nestled in the heart of Dubai, Jumeirah Village Circle, or JVC, is a vibrant and rapidly growing community that captivates residents and visitors alike. This idyllic circular-shaped neighborhood is designed to offer a harmonious blend of modern living and natural beauty.  JVC s tree-lined streets, tranquil parks, and spacious villas and apartments make it a truly unique and welcoming place to call home. The community exudes a sense of peace and balance, providing a welcome escape from the hustle and bustle of city life, while still being conveniently located within Dubai.  Residents of JVC enjoy a host of amenities, including schools, shopping centers, parks, and recreational facilities, all thoughtfully integrated into the community s design. It s a place where families thrive, professionals find a convenient home, and nature lovers revel in the serene surroundings."
2204,https://find.reelly.io/projects/2204,Azizi Arian,974000,https://api.reelly.io/vault/ZZLvFZFt/9_eEUnffv908CABI5iy8i6HTMt8/Wwq_Wg../cover.jpg,under_construction,Azizi,Apartments,Jebel Ali Freezone Extension,"Project general facts  Azizi Arian is a modern residential development that redefines urban living within the dynamic setting of Jebel Ali. As one of the few freehold properties in JAFZA, it offers a unique opportunity to own a home at the heart of the UAE s flagship integrated business hub. Its strategic location provides effortless access to Dubai s most prominent business, leisure, and retail destinations, with seamless highway connectivity and immediate metro access, making it ideal for professionals and families alike.  The project features a diverse selection of studio, 1, 2, and 3-bedroom apartments, each designed with stylish exteriors and ultra-modern interiors that blend functionality and aesthetics. Residents can enjoy premium amenities, including a fully-equipped gym, swimming pools, and a clubhouse, ensuring a lifestyle of comfort and recreation. Thoughtful features like ample parking spaces, 24-hour security, and a dedicated children s play area add convenience and peace of mind, making Azizi Arian an exceptional place to live.  Beyond residential spaces, Azizi Arian offers premium retail outlets and a cinema, enhancing the vibrancy of the community. With its combination of high-quality design, prime location, and extensive amenities, this development stands out as a gateway to aspirational living, perfectly suited for those seeking convenience and connectivity within a thriving urban environment.        Finishing and materials  Modern finishing with high-quality materials.        Kitchen and appliances  Equipped kitchen.        Furnishing  Semi-furnished apartments with built-in wardrobes.        Location description and benefits  Downtown Jebel Ali is an emerging urban destination that combines modern city living with strategic connectivity. Located along Sheikh Zayed Road, it offers a prime position that links Dubai to Abu Dhabi, making it an ideal hub for professionals and families seeking accessibility and convenience. The area is well-served by the Dubai Metro, providing effortless commutes, while its proximity to JAFZA, Dubai South, and Al Maktoum International Airport enhances its appeal as a key business and residential district.  The neighborhood is designed to foster a vibrant and balanced lifestyle, with its mix of residential, commercial, and retail spaces. Residents can enjoy a variety of dining, shopping, and leisure options within close reach, as well as landscaped spaces that encourage outdoor activities. Downtown Jebel Ali s modern infrastructure and well-planned streetscape make it a dynamic yet serene community, catering to the needs of contemporary urban living.  As a growing district, Downtown Jebel Ali is steadily becoming a sought-after location for real estate investment and development. Its commitment to sustainability and modern urban planning ensures a high standard of living for its residents. With its strategic location, diverse amenities, and forward-thinking design, Downtown Jebel Ali is set to become one of Dubai s most prominent and thriving areas."
170,https://find.reelly.io/projects/170,DG1 Living,3195983,https://api.reelly.io/vault/ZZLvFZFt/1vpjkDPQbXrUGUbt1MCn0Q_Vq3c/ZQt4dw../DG1_TowerA.jpg,under_construction,Dar Global,Apartments,Business Bay,"Project general facts  These stunning apartments are located in the heart of Dubai, a few minutes from Downtown Dubai, Dubai Mall and Burj Khalifa. This property is in the centre of it all, directly on the Marasi Drive, with direct views of the canal.  Designed by the award-winning US architecture firm Gensler, this piece of art offers a unique and modern aesthetic to Dubai s landscape. With a wider frontage, providing unparalleled views of the canal from every angle and facing Burj Khalifa, these apartments offer an unbeatable view, making it the perfect choice for those looking for a modern and stylish living space in the centre of it all.  DG1 represents the first of a series of exclusive luxury residences with the ultimate architecture, the ultimate location and the ultimate interior specifications, it s the perfect blend of convenience with its location just 5 minutes away from Downtown Dubai. You will find yourself steps away from the top schools, hospitals, shopping malls and so much more. Not to forget that you will also be able to enjoy Burj Khalifa s famous New Year firework celebration from your own terrace.  Residents of this apartment will have access to state-of-the-art amenities, including a fitness centre, a swimming pool overlooking the canal, and a sky garden on the 16th floor with breathtaking views of the Burj Khalifa light show and the city. The ground floor retail space has been cancelled to elevate the value of DG1 residences, adding even more value to your investment.        Finishing and materials  In the building, a great variety of residences in terms of spaces and sizes is conceived to satisfy every kind of need. Style, comfort and luxury are what make these apartments truly unique: decorated with a classy and contemporary taste, each with a private balcony to enjoy the impressive views.  The space inside DG1 has been designed and crafted to the highest standards, in order to offer a truly unique   premium living experience.  The materials and the finishings that compose the residential units are of the finest quality and standard. European marble floors and European bathroom fixtures underline the superior class of these spaces, as well as the stylish European kitchens.        Kitchen and appliances  The kitchen is equipped with European appliances, while the entire apartment features floor-to-ceiling glass, marble flooring, and top-of-the-line joinery and materials.        Furnishing  No        Location description and benefits  DG1 is located in the heart of Business Bay directly on Dubai Canal, where stunning views of the city and the water will impress the residents and their guests. The units enjoy North and East West views, all of them facing Downtown Dubai and Burj Khalifa.  The strategic location of DG1 grants an unbelievable proximity to all that matters. With Burj Khalifa, Dubai Mall and Dubai Opera just a few steps away, and easy access to main roads like Sheikh Zayed Rd, Al Khail Rd and Meydan Rd, DG1 truly embodies the vibrant soul of the city."
2486,https://find.reelly.io/projects/2486,IR1DIAN Park 2,876975,https://api.reelly.io/vault/ZZLvFZFt/A0kekBV6K-tncqdyqe-BZnQhRfo/TU122A../11.jpg,under_construction,Object 1,Apartments,JVC (Jumeirah Village Circle),"Project general facts  Welcome to IR1DIAN Park 2, a residential gem inspired by the brilliance of iridescence where light and nature come together to create a vibrant and dynamic living experience. Located in the heart of Jumeirah Village Circle  JVC , this residential haven offers a perfect balance of urban convenience and a welcoming neighborhood atmosphere.  Designed to reflect the ever-changing hues of life, IR1DIAN Park 2 redefines modern living with functional layouts, natural light-filled interiors, and essential amenities for a well-rounded lifestyle. Set amidst the green surroundings of JVC, the project provides a well-connected yet peaceful environment, ensuring easy access to key destinations in Dubai while maintaining a sense of comfort and community.        Finishing and materials  Modern finishing with high-quality materials        Kitchen and appliances  Kitchen cabinets with built-in appliances with Bertazzoni        Furnishing  Built-in wardrobes        Location description and benefits  Nestled in the heart of Dubai, Jumeirah Village Circle, or JVC, is a vibrant and rapidly growing community that captivates residents and visitors alike. This idyllic circular-shaped neighborhood is designed to offer a harmonious blend of modern living and natural beauty.  JVC s tree-lined streets, tranquil parks, and spacious villas and apartments make it a truly unique and welcoming place to call home. The community exudes a sense of peace and balance, providing a welcome escape from the hustle and bustle of city life, while still being conveniently located within Dubai.  Residents of JVC enjoy a host of amenities, including schools, shopping centers, parks, and recreational facilities, all thoughtfully integrated into the community s design. It s a place where families thrive, professionals find a convenient home, and nature lovers revel in the serene surroundings."
1942,https://find.reelly.io/projects/1942,Binghatti Skyrise,2163249,https://api.reelly.io/vault/ZZLvFZFt/LQ3c8ICOhSbAZWjeYLg1Ins6Wgk/xwrG-A../cover.jpg,under_construction,Binghatti,Apartments,Business Bay,"Project general facts  Binghatti Skyrise is a stunning high-rise development that redefines modern urban living, rising gracefully above the city skyline. This iconic project features three elegant towers offering a range of studios, 1, 2, and 3-bedroom apartments, all designed with Binghatti s signature architectural flair and meticulous attention to detail.  Residents at Binghatti Skyrise enjoy a wide array of world-class amenities that cater to an active and luxurious lifestyle. Whether you re relaxing at the man-made beach, enjoying a game of tennis or basketball, or jogging along the scenic track, there is something for everyone. The development also includes a golf course with a serene lake, paddle and badminton courts, landscaped gardens, and both indoor and outdoor workout areas.  Binghatti Skyrise is the perfect blend of design excellence and modern sophistication, providing residents with an unparalleled living experience in the heart of the city.        Finishing and materials  Modern finishing with high-quality materials.        Kitchen and appliances  Equipped kitchen.        Furnishing  No.        Location description and benefits  Business Bay, Dubai, can be confusing due to its name. However, it s not just office spaces and buildings. There are hotel towers, amazing restaurants and wonderful residential properties here as well. It is known to be a very stylish and up-to-date in the latest trends and gadgets kind of community. The life here is face-paced. Business Bay is on the south side of Downtown Dubai. This area usually hosts plenty of events to keep things lively. There are music festivals, Mother s Day celebrations, New Year s celebrations and many others as well. The lifestyle that Business Bay offers has many advantages.  Famous and international schools, medicals, supermarkets, banks and finance centers are a few minutes from your space. The place simply elevates your life standard and way of living with easy and intuitive options in the proximity. Come and seek refuge in this wonderful place full of potential elements of pleasures, success and fun."
405,https://find.reelly.io/projects/405,Casa Canal,22500000,https://api.reelly.io/vault/ZZLvFZFt/pZTGp4NEsPKilExBfhr9LlP5qA4/yzrzSA../88.jpg,under_construction,AHS Properties,"Apartments, Penthouse",Safa Park,"Dubai Water Canal stands as a testament to Dubai s boundless ambition and innovation. Winding its way through the heart of the city, this 3.2-kilometer-long waterway, completed in 2016, is an emblem of the city s relentless pursuit of modernity and opulence.   As it gracefully connects the Arabian Gulf to the historic Dubai Creek, the Dubai Water Canal weaves together the city s past and future. Its serene presence enriches the surrounding neighborhoods with a harmonious blend of contemporary living and timeless charm.   Strolling along the canal s banks, you ll be enveloped by lush greenery and meticulously crafted pathways. This verdant oasis invites leisurely walks, brisk jogs, and serene bike rides, providing a picturesque backdrop of glistening waters and the iconic cityscape.   Architectural marvels span the canal, their designs a captivating fusion of form and function. The Meydan Bridge s avant-garde aesthetics and the Sheikh Zayed Road Water Canal Bridge s grandeur not only facilitate effortless transit but also offer panoramic views of the canal s beauty.   A gastronomic journey awaits along the canal s shores, with a diverse array of dining establishments. From world-class international cuisine to the rich flavors of traditional Emirati dishes, these restaurants and cafes provide a perfect setting to savor the moment while enjoying the tranquil waterside ambiance."
2623,https://find.reelly.io/projects/2623,Celia Gardens,1720020,https://api.reelly.io/vault/ZZLvFZFt/Zue8UPHWMPaTXpJDRLKVVlOMXnA/zMlZCg../0+%281%29.jpg,under_construction,Abou Eid,Apartments,Meydan (Nad Al Sheba  1),"Project general facts  Discover Celia Gardens, a premium residential development by Abou Eid Real Estate, nestled within the prestigious Nad Al Sheba Gardens community in Dubai. This exclusive enclave offers a harmonious blend of modern architecture and serene natural surroundings, providing residents with a tranquil yet connected lifestyle.  Comprising a single building, Celia Gardens features 45 meticulously designed apartments, including 25 one-bedroom and 20 two-bedroom units. Each residence boasts spacious layouts with high-quality finishes, panoramic windows, and open-plan kitchens equipped with modern appliances. The interiors are crafted to maximize natural light, creating a bright and inviting atmosphere throughout.  Residents of Celia Gardens enjoy access to an array of world-class amenities designed to enhance their lifestyle. These include a swimmable pool, yoga lawns, fitness center, jogging tracks, children s parks, and sports facilities such as tennis. For relaxation and socializing, the development offers a spa, sauna, meditation gardens, outdoor cinema, and barbecue areas. The community is secured with 24 7 surveillance and concierge services, ensuring peace of mind for all residents.        Finishing and materials  Modern finishing with high-quality materials.        Kitchen and appliances  Equipped kitchens.        Furnishing  Semi-furnished.        Location description and benefits  Nad Al Sheba 1 is a prestigious residential neighborhood in Dubai, known for its serene atmosphere and proximity to key landmarks. The area offers an exclusive living environment with a mix of elegant villas and well-maintained roads lined with lush greenery. Its strategic location provides residents with convenient access to Downtown Dubai, Meydan, and other major destinations within the city.  The community is designed to cater to families and individuals seeking privacy, luxury, and a comfortable lifestyle. Nad Al Sheba 1 boasts spacious villas with high-end architecture and private gardens, creating an ideal setting for tranquil family living. The neighborhood s planning ensures a peaceful environment, enhanced by beautifully landscaped parks and walking paths.  In addition to its serene residential ambiance, Nad Al Sheba 1 offers easy access to an array of amenities, including schools, healthcare facilities, and retail outlets. Its proximity to Meydan ensures that residents can enjoy world-class dining, entertainment, and sporting events. With a perfect blend of exclusivity, comfort, and convenience, Nad Al Sheba 1 stands out as a highly desirable location in Dubai."
914,https://find.reelly.io/projects/914,The Beach Residence,1989000,https://api.reelly.io/vault/ZZLvFZFt/qbShE1K4fqcxuu-mdjow2vyHYKY/DBL9vA../5d6cff9fec239b5b4c48e6093d3e5d20.jpg,under_construction,Range Developments,Apartments,Al Marjan Island,"Project general facts  The Beach Residences at Al Marjan Island is a harmonious blend of contemporary design and beachfront serenity. This architectural masterpiece features striking facades that frame expansive, floor-to-ceiling windows, inviting the warmth and glow of natural light into every corner of your home.  The allure of Al Marjan Island makes these residences not just a home, but also a promising investment opportunity. The area is witnessing growth and development, likely leading to appreciation in property value for homeowners in future.  The Beach Residences at Al Marjan Island offers a refined collection of hotel-like amenities for an enhanced living experience. Enjoy outdoor movies at our twin cinemas, host events in our specialized area, and unwind at our BBQ space. Active lifestyles are catered to with an agility area, tennis and paddle courts, and a serene yoga lawn. Family-friendly features include a kids pool, a majestic infinity pool with a pool bar, an outdoor gym, and a playful kids area, all designed for luxurious comfort.        Finishing and materials  Each residence boasts interiors adorned with custom, high-quality finishes, elegant designer lighting, and cutting-edge appliances, ensuring both aesthetic appeal and practical functionality.        Kitchen and appliances  Equipped kitchen        Furnishing  No        Location description and benefits  Al Marjan Island is a stunning man-made archipelago located in the emirate of Ras Al Khaimah. It is one of the most prominent tourist destinations in the region, known for its picturesque beaches, luxurious resorts, and upscale residential developments. Al Marjan Island is situated along the Arabian Gulf coastline and offers breathtaking views of the sea. The island is shaped like a coral reef and is made up of four primary coral-shaped islands, connected by a central boulevard.  One of the main highlights of Al Marjan Island is its pristine white sandy beaches that stretch across 5.4 kilometers. Visitors can indulge in various beach activities, including sunbathing, swimming, and water sports such as jet skiing and paddleboarding. The crystal-clear waters of the Arabian Gulf provide an ideal setting for water enthusiasts.  Al Marjan Island boasts a collection of luxurious hotels and resorts, offering world-class amenities and services. These accommodations cater to both leisure and business travelers, providing a range of options to suit different preferences and budgets. Many of the hotels and resorts on the island feature stunning architecture and provide access to private beaches, swimming pools, spas, and gourmet dining options.  Additionally, Al Marjan Island is a hub for entertainment and leisure activities. It hosts various events and festivals throughout the year, including concerts, fireworks displays, and cultural celebrations. The island also features a dedicated area for outdoor fitness activities and jogging tracks, promoting a healthy lifestyle."
3194,https://find.reelly.io/projects/3194,Yigo 26,816076,https://reelly-backend.s3.amazonaws.com/projects/3194/images/c08df7e59a294d8286b7989d2b307bfc.webp,under_construction,YIGO Development,Apartments,Dubai International City,"Project general facts  Yigo 26 is a refined residential statement located in International City, conceived as a sanctuary of light, balance, and contemporary elegance. Rooted in Hong Kong craftsmanship and reinterpreted for Dubai s evolving skyline, the project reflects Yigo s philosophy of precision, restraint, and timeless design. The architecture is guided by geometry and softness, where clean lines, gentle curves, and natural light create a calm yet expressive presence within the urban fabric.  A curated collection of lifestyle amenities supports both movement and stillness. Residents can unwind in the resort-inspired swimming pool, find balance in the yoga studio, or maintain vitality in the fully equipped fitness studio. Social interaction is encouraged through elegant community lounges, BBQ areas, and landscaped rooftop gardens offering tranquil city views. These thoughtfully designed shared spaces create an environment that promotes wellbeing, connection, and a sense of everyday ease.  The residences at Yigo 26 are fully furnished and thoughtfully designed to foster comfort, clarity, and a sense of belonging. Each home features smart, modern furnishings that seamlessly blend functionality with aesthetic harmony. Soft textures, natural tones, and carefully curated layouts create warm and adaptable living spaces that feel welcoming from the very first moment. Yigo 26 is envisioned as more than a place to live   it is a home shaped around everyday rhythm, modern simplicity, and quiet sophistication.        Location description and benefits  Dubai International City is a diverse and well-established residential district in Dubai, known for its multicultural character and practical urban planning. The area is designed to offer accessible living within a self-contained community, combining residential clusters with everyday services, retail outlets, and commercial spaces. Its distinctive layout and international identity create a vibrant neighborhood that appeals to a wide range of residents.  The district offers a balanced lifestyle supported by a broad selection of amenities, including supermarkets, restaurants, caf s, healthcare facilities, and educational institutions. Landscaped open spaces and community parks provide opportunities for outdoor activity and relaxation, while nearby retail and business zones add convenience to daily life. Dubai International City is especially popular among professionals, families, and investors seeking functional living options within a connected urban environment.  Strategically located with easy access to major road networks, Dubai International City connects efficiently to key areas such as Downtown Dubai, Dubai Silicon Oasis, and Dubai International Airport. Its affordability, steady rental demand, and ongoing infrastructure development contribute to strong long-term potential. The combination of connectivity, community services, and investment appeal positions Dubai International City as a practical and dynamic district within Dubai s real estate landscape."
